code,name,market,主力控盘日期,控盘程度,main_cost_value
002386,,002386.sz,NA,,NA
002387,,002387.sz,NA,,NA
002388,,002388.sz,NA,,NA
002389,,002389.sz,NA,,NA
002390,,002390.sz,NA,,NA
002391,,002391.sz,NA,,NA
002392,,002392.sz,NA,,NA
002393,,002393.sz,NA,,NA
002394,,002394.sz,NA,,NA
002395,,002395.sz,NA,,NA
002396,,002396.sz,NA,,NA
002397,,002397.sz,NA,,NA
002398,,002398.sz,NA,,NA
002399,,002399.sz,NA,,NA
002400,,002400.sz,NA,,NA
002401,,002401.sz,NA,,NA
002402,,002402.sz,NA,,NA
002403,,002403.sz,NA,,NA
002404,,002404.sz,NA,,NA
002405,,002405.sz,NA,,NA
002406,,002406.sz,NA,,NA
002407,,002407.sz,NA,,NA
002408,,002408.sz,NA,,NA
002409,,002409.sz,NA,,NA
002410,,002410.sz,NA,,NA
002411,,002411.sz,NA,,NA
002412,,002412.sz,NA,,NA
002413,,002413.sz,NA,,NA
002414,,002414.sz,NA,,NA
002415,,002415.sz,NA,,NA
002416,,002416.sz,NA,,NA
002417,,002417.sz,NA,,NA
002418,,002418.sz,NA,,NA
002419,,002419.sz,NA,,NA
002420,,002420.sz,NA,,NA
002421,,002421.sz,NA,,NA
002422,,002422.sz,NA,,NA
002423,,002423.sz,NA,,NA
002424,,002424.sz,NA,,NA
002425,,002425.sz,NA,,NA
002426,,002426.sz,NA,,NA
002427,,002427.sz,NA,,NA
002428,,002428.sz,NA,,NA
002429,,002429.sz,NA,,NA
002430,,002430.sz,NA,,NA
002431,,002431.sz,NA,,NA
002432,,002432.sz,NA,,NA
002433,,002433.sz,NA,,NA
002434,,002434.sz,NA,,NA
002435,,002435.sz,NA,,NA
002436,,002436.sz,NA,,NA
002437,,002437.sz,NA,,NA
002438,,002438.sz,NA,,NA
002439,,002439.sz,NA,,NA
002440,,002440.sz,NA,,NA
002441,,002441.sz,NA,,NA
002442,,002442.sz,NA,,NA
002443,,002443.sz,NA,,NA
002444,,002444.sz,NA,,NA
002445,,002445.sz,NA,,NA
002446,,002446.sz,NA,,NA
002447,,002447.sz,NA,,NA
002448,,002448.sz,NA,,NA
002449,,002449.sz,NA,,NA
002450,,002450.sz,NA,,NA
002451,,002451.sz,NA,,NA
002452,,002452.sz,NA,,NA
002453,,002453.sz,NA,,NA
002454,,002454.sz,NA,,NA
002455,,002455.sz,NA,,NA
002456,,002456.sz,NA,,NA
002457,,002457.sz,NA,,NA
002458,,002458.sz,NA,,NA
002460,,002460.sz,NA,,NA
002461,,002461.sz,NA,,NA
002462,,002462.sz,NA,,NA
002463,,002463.sz,NA,,NA
002464,,002464.sz,NA,,NA
002465,,002465.sz,NA,,NA
002466,,002466.sz,NA,,NA
002467,,002467.sz,NA,,NA
002468,,002468.sz,NA,,NA
002469,,002469.sz,NA,,NA
002470,,002470.sz,NA,,NA
002471,,002471.sz,NA,,NA
002472,,002472.sz,NA,,NA
002473,,002473.sz,NA,,NA
002474,,002474.sz,NA,,NA
002475,,002475.sz,NA,,NA
002476,,002476.sz,NA,,NA
002477,,002477.sz,NA,,NA
002478,,002478.sz,NA,,NA
002479,,002479.sz,NA,,NA
002480,,002480.sz,NA,,NA
002481,,002481.sz,NA,,NA
002482,,002482.sz,NA,,NA
002483,,002483.sz,NA,,NA
002484,,002484.sz,NA,,NA
002485,,002485.sz,NA,,NA
002486,,002486.sz,NA,,NA
002487,,002487.sz,NA,,NA
002488,,002488.sz,NA,,NA
002489,,002489.sz,NA,,NA
002490,,002490.sz,NA,,NA
002491,,002491.sz,NA,,NA
002492,,002492.sz,NA,,NA
002493,,002493.sz,NA,,NA
002494,,002494.sz,NA,,NA
002495,,002495.sz,NA,,NA
002496,,002496.sz,NA,,NA
002497,,002497.sz,NA,,NA
002498,,002498.sz,NA,,NA
002499,,002499.sz,NA,,NA
002500,,002500.sz,NA,,NA
002501,,002501.sz,NA,,NA
002502,,002502.sz,NA,,NA
002503,,002503.sz,NA,,NA
002504,,002504.sz,NA,,NA
002505,,002505.sz,NA,,NA
002507,,002507.sz,NA,,NA
002508,,002508.sz,NA,,NA
002509,,002509.sz,NA,,NA
002510,,002510.sz,NA,,NA
002511,,002511.sz,NA,,NA
002512,,002512.sz,NA,,NA
002513,,002513.sz,NA,,NA
002514,,002514.sz,NA,,NA
002515,,002515.sz,NA,,NA
002516,,002516.sz,NA,,NA
002517,,002517.sz,NA,,NA
002518,,002518.sz,NA,,NA
002519,,002519.sz,NA,,NA
002520,,002520.sz,NA,,NA
002521,,002521.sz,NA,,NA
002522,,002522.sz,NA,,NA
002523,,002523.sz,NA,,NA
002524,,002524.sz,NA,,NA
002526,,002526.sz,NA,,NA
002527,,002527.sz,NA,,NA
002529,,002529.sz,NA,,NA
002530,,002530.sz,NA,,NA
002532,,002532.sz,NA,,NA
002534,,002534.sz,NA,,NA
002535,,002535.sz,NA,,NA
002536,,002536.sz,NA,,NA
002537,,002537.sz,NA,,NA
002538,,002538.sz,NA,,NA
002539,,002539.sz,NA,,NA
002540,,002540.sz,NA,,NA
002541,,002541.sz,NA,,NA
002542,,002542.sz,NA,,NA
002543,,002543.sz,NA,,NA
002544,,002544.sz,NA,,NA
002545,,002545.sz,NA,,NA
002546,,002546.sz,NA,,NA
002547,,002547.sz,NA,,NA
002548,,002548.sz,NA,,NA
002549,,002549.sz,NA,,NA
002550,,002550.sz,NA,,NA
002551,,002551.sz,NA,,NA
002552,,002552.sz,NA,,NA
002553,,002553.sz,NA,,NA
002554,,002554.sz,NA,,NA
002555,,002555.sz,NA,,NA
002556,,002556.sz,NA,,NA
002557,,002557.sz,NA,,NA
002558,,002558.sz,NA,,NA
002559,,002559.sz,NA,,NA
002560,,002560.sz,NA,,NA
002561,,002561.sz,NA,,NA
002562,,002562.sz,NA,,NA
002563,,002563.sz,NA,,NA
002564,,002564.sz,NA,,NA
002565,,002565.sz,NA,,NA
002566,,002566.sz,NA,,NA
002567,,002567.sz,NA,,NA
002568,,002568.sz,NA,,NA
002569,,002569.sz,NA,,NA
002570,,002570.sz,NA,,NA
002571,,002571.sz,NA,,NA
002572,,002572.sz,NA,,NA
002573,,002573.sz,NA,,NA
002574,,002574.sz,NA,,NA
002575,,002575.sz,NA,,NA
002576,,002576.sz,NA,,NA
002578,,002578.sz,NA,,NA
002579,,002579.sz,NA,,NA
002580,,002580.sz,NA,,NA
002581,,002581.sz,NA,,NA
002582,,002582.sz,NA,,NA
002583,,002583.sz,NA,,NA
002584,,002584.sz,NA,,NA
002585,,002585.sz,NA,,NA
002586,,002586.sz,NA,,NA
002587,,002587.sz,NA,,NA
002588,,002588.sz,NA,,NA
002589,,002589.sz,NA,,NA
002590,,002590.sz,NA,,NA
002591,,002591.sz,NA,,NA
002592,,002592.sz,NA,,NA
002593,,002593.sz,NA,,NA
002594,,002594.sz,NA,,NA
002595,,002595.sz,NA,,NA
002596,,002596.sz,NA,,NA
002597,,002597.sz,NA,,NA
002598,,002598.sz,NA,,NA
002599,,002599.sz,NA,,NA
002600,,002600.sz,NA,,NA
002601,,002601.sz,NA,,NA
002602,,002602.sz,NA,,NA
002603,,002603.sz,NA,,NA
002604,,002604.sz,NA,,NA
002605,,002605.sz,NA,,NA
002606,,002606.sz,NA,,NA
002607,,002607.sz,NA,,NA
002608,,002608.sz,NA,,NA
002609,,002609.sz,NA,,NA
002610,,002610.sz,NA,,NA
002611,,002611.sz,NA,,NA
002612,,002612.sz,NA,,NA
002613,,002613.sz,NA,,NA
002614,,002614.sz,NA,,NA
002615,,002615.sz,NA,,NA
002616,,002616.sz,NA,,NA
002618,,002618.sz,NA,,NA
002619,,002619.sz,NA,,NA
002620,,002620.sz,NA,,NA
002621,,002621.sz,NA,,NA
002622,,002622.sz,NA,,NA
002623,,002623.sz,NA,,NA
002624,,002624.sz,NA,,NA
002625,,002625.sz,NA,,NA
002626,,002626.sz,NA,,NA
002627,,002627.sz,NA,,NA
002628,,002628.sz,NA,,NA
002629,,002629.sz,NA,,NA
002630,,002630.sz,NA,,NA
002631,,002631.sz,NA,,NA
002632,,002632.sz,NA,,NA
002633,,002633.sz,NA,,NA
002634,,002634.sz,NA,,NA
002635,,002635.sz,NA,,NA
002636,,002636.sz,NA,,NA
002637,,002637.sz,NA,,NA
002638,,002638.sz,NA,,NA
002639,,002639.sz,NA,,NA
002640,,002640.sz,NA,,NA
002641,,002641.sz,NA,,NA
002642,,002642.sz,NA,,NA
002643,,002643.sz,NA,,NA
002644,,002644.sz,NA,,NA
002645,,002645.sz,NA,,NA
002646,,002646.sz,NA,,NA
002648,,002648.sz,NA,,NA
002649,,002649.sz,NA,,NA
002650,,002650.sz,NA,,NA
002651,,002651.sz,NA,,NA
002652,,002652.sz,NA,,NA
002653,,002653.sz,NA,,NA
002654,,002654.sz,NA,,NA
002655,,002655.sz,NA,,NA
002656,,002656.sz,NA,,NA
002657,,002657.sz,NA,,NA
002658,,002658.sz,NA,,NA
002659,,002659.sz,NA,,NA
002660,,002660.sz,NA,,NA
002661,,002661.sz,NA,,NA
002662,,002662.sz,NA,,NA
002663,,002663.sz,NA,,NA
002665,,002665.sz,NA,,NA
002666,,002666.sz,NA,,NA
002667,,002667.sz,NA,,NA
002668,,002668.sz,NA,,NA
002669,,002669.sz,NA,,NA
002670,,002670.sz,NA,,NA
002671,,002671.sz,NA,,NA
002672,,002672.sz,NA,,NA
002673,,002673.sz,NA,,NA
002674,,002674.sz,NA,,NA
002675,,002675.sz,NA,,NA
002676,,002676.sz,NA,,NA
002677,,002677.sz,NA,,NA
002678,,002678.sz,NA,,NA
002679,,002679.sz,NA,,NA
002680,,002680.sz,NA,,NA
002681,,002681.sz,NA,,NA
002682,,002682.sz,NA,,NA
002683,,002683.sz,NA,,NA
002684,,002684.sz,NA,,NA
002685,,002685.sz,NA,,NA
002686,,002686.sz,NA,,NA
002687,,002687.sz,NA,,NA
002688,,002688.sz,NA,,NA
002689,,002689.sz,NA,,NA
002690,,002690.sz,NA,,NA
002691,,002691.sz,NA,,NA
002692,,002692.sz,NA,,NA
002693,,002693.sz,NA,,NA
002694,,002694.sz,NA,,NA
002695,,002695.sz,NA,,NA
002696,,002696.sz,NA,,NA
002697,,002697.sz,NA,,NA
002698,,002698.sz,NA,,NA
002699,,002699.sz,NA,,NA
002700,,002700.sz,NA,,NA
002701,,002701.sz,NA,,NA
002702,,002702.sz,NA,,NA
002703,,002703.sz,NA,,NA
002705,,002705.sz,NA,,NA
002706,,002706.sz,NA,,NA
002707,,002707.sz,NA,,NA
002708,,002708.sz,NA,,NA
002709,,002709.sz,NA,,NA
002711,,002711.sz,NA,,NA
002712,,002712.sz,NA,,NA
002713,,002713.sz,NA,,NA
002714,,002714.sz,NA,,NA
002715,,002715.sz,NA,,NA
002716,,002716.sz,NA,,NA
002717,,002717.sz,NA,,NA
002718,,002718.sz,NA,,NA
002719,,002719.sz,NA,,NA
002721,,002721.sz,NA,,NA
002723,,002723.sz,NA,,NA
002724,,002724.sz,NA,,NA
002725,,002725.sz,NA,,NA
002726,,002726.sz,NA,,NA
002727,,002727.sz,NA,,NA
002728,,002728.sz,NA,,NA
002729,,002729.sz,NA,,NA
002730,,002730.sz,NA,,NA
002731,,002731.sz,NA,,NA
002732,,002732.sz,NA,,NA
002733,,002733.sz,NA,,NA
002735,,002735.sz,NA,,NA
002736,,002736.sz,NA,,NA
002737,,002737.sz,NA,,NA
002738,,002738.sz,NA,,NA
600000,,600000.sh,NA,,NA
600004,,600004.sh,NA,,NA
600005,,600005.sh,NA,,NA
600006,,600006.sh,NA,,NA
600007,,600007.sh,NA,,NA
600008,,600008.sh,NA,,NA
600009,,600009.sh,NA,,NA
600010,,600010.sh,NA,,NA
600011,,600011.sh,NA,,NA
600012,,600012.sh,NA,,NA
600015,,600015.sh,NA,,NA
600016,,600016.sh,NA,,NA
600017,,600017.sh,NA,,NA
600018,,600018.sh,NA,,NA
600019,,600019.sh,NA,,NA
600020,,600020.sh,NA,,NA
600021,,600021.sh,NA,,NA
600022,,600022.sh,NA,,NA
600023,,600023.sh,NA,,NA
600026,,600026.sh,NA,,NA
600027,,600027.sh,NA,,NA
600028,,600028.sh,NA,,NA
600029,,600029.sh,NA,,NA
600030,,600030.sh,NA,,NA
600031,,600031.sh,NA,,NA
600033,,600033.sh,NA,,NA
600035,,600035.sh,NA,,NA
600036,,600036.sh,NA,,NA
600037,,600037.sh,NA,,NA
600038,,600038.sh,NA,,NA
600039,,600039.sh,NA,,NA
600048,,600048.sh,NA,,NA
600050,,600050.sh,NA,,NA
600051,,600051.sh,NA,,NA
600052,,600052.sh,NA,,NA
600053,,600053.sh,NA,,NA
600054,,600054.sh,NA,,NA
600055,,600055.sh,NA,,NA
600056,,600056.sh,NA,,NA
600057,,600057.sh,NA,,NA
600058,,600058.sh,NA,,NA
600059,,600059.sh,NA,,NA
600060,,600060.sh,NA,,NA
600061,,600061.sh,NA,,NA
600062,,600062.sh,NA,,NA
600063,,600063.sh,NA,,NA
600064,,600064.sh,NA,,NA
600066,,600066.sh,NA,,NA
600067,,600067.sh,NA,,NA
600068,,600068.sh,NA,,NA
600069,,600069.sh,NA,,NA
600070,,600070.sh,NA,,NA
600071,,600071.sh,NA,,NA
600073,,600073.sh,NA,,NA
600074,,600074.sh,NA,,NA
600076,,600076.sh,NA,,NA
600077,,600077.sh,NA,,NA
600078,,600078.sh,NA,,NA
600079,,600079.sh,NA,,NA
600080,,600080.sh,NA,,NA
600081,,600081.sh,NA,,NA
600082,,600082.sh,NA,,NA
600083,,600083.sh,NA,,NA
600084,,600084.sh,NA,,NA
600085,,600085.sh,NA,,NA
600086,,600086.sh,NA,,NA
600088,,600088.sh,NA,,NA
600089,,600089.sh,NA,,NA
600090,,600090.sh,NA,,NA
600093,,600093.sh,NA,,NA
600094,,600094.sh,NA,,NA
600095,,600095.sh,NA,,NA
600096,,600096.sh,NA,,NA
600097,,600097.sh,NA,,NA
600098,,600098.sh,NA,,NA
600099,,600099.sh,NA,,NA
600100,,600100.sh,NA,,NA
600101,,600101.sh,NA,,NA
600103,,600103.sh,NA,,NA
600104,,600104.sh,NA,,NA
600105,,600105.sh,NA,,NA
600106,,600106.sh,NA,,NA
600107,,600107.sh,NA,,NA
600108,,600108.sh,NA,,NA
600109,,600109.sh,NA,,NA
600110,,600110.sh,NA,,NA
600111,,600111.sh,NA,,NA
600112,,600112.sh,NA,,NA
600113,,600113.sh,NA,,NA
600114,,600114.sh,NA,,NA
600115,,600115.sh,NA,,NA
600116,,600116.sh,NA,,NA
600117,,600117.sh,NA,,NA
600118,,600118.sh,NA,,NA
600119,,600119.sh,NA,,NA
600120,,600120.sh,NA,,NA
600121,,600121.sh,NA,,NA
600122,,600122.sh,NA,,NA
600123,,600123.sh,NA,,NA
600125,,600125.sh,NA,,NA
600126,,600126.sh,NA,,NA
600127,,600127.sh,NA,,NA
600128,,600128.sh,NA,,NA
600129,,600129.sh,NA,,NA
600130,,600130.sh,NA,,NA
600131,,600131.sh,NA,,NA
600132,,600132.sh,NA,,NA
600133,,600133.sh,NA,,NA
600135,,600135.sh,NA,,NA
600136,,600136.sh,NA,,NA
600137,,600137.sh,NA,,NA
600138,,600138.sh,NA,,NA
600139,,600139.sh,NA,,NA
600141,,600141.sh,NA,,NA
600143,,600143.sh,NA,,NA
600146,,600146.sh,NA,,NA
600148,,600148.sh,NA,,NA
600149,,600149.sh,NA,,NA
600150,,600150.sh,NA,,NA
600151,,600151.sh,NA,,NA
600152,,600152.sh,NA,,NA
600153,,600153.sh,NA,,NA
600155,,600155.sh,NA,,NA
600156,,600156.sh,NA,,NA
600157,,600157.sh,NA,,NA
600158,,600158.sh,NA,,NA
600159,,600159.sh,NA,,NA
600160,,600160.sh,NA,,NA
600161,,600161.sh,NA,,NA
600162,,600162.sh,NA,,NA
600163,,600163.sh,NA,,NA
600165,,600165.sh,NA,,NA
600166,,600166.sh,NA,,NA
600167,,600167.sh,NA,,NA
600168,,600168.sh,NA,,NA
600169,,600169.sh,NA,,NA
600170,,600170.sh,NA,,NA
600171,,600171.sh,NA,,NA
600172,,600172.sh,NA,,NA
600173,,600173.sh,NA,,NA
600175,,600175.sh,NA,,NA
600176,,600176.sh,NA,,NA
600177,,600177.sh,NA,,NA
600179,,600179.sh,NA,,NA
600180,,600180.sh,NA,,NA
600183,,600183.sh,NA,,NA
600184,,600184.sh,NA,,NA
600185,,600185.sh,NA,,NA
600186,,600186.sh,NA,,NA
600187,,600187.sh,NA,,NA
600188,,600188.sh,NA,,NA
600189,,600189.sh,NA,,NA
600190,,600190.sh,NA,,NA
600191,,600191.sh,NA,,NA
600192,,600192.sh,NA,,NA
600193,,600193.sh,NA,,NA
600195,,600195.sh,NA,,NA
600196,,600196.sh,NA,,NA
600197,,600197.sh,NA,,NA
600198,,600198.sh,NA,,NA
600199,,600199.sh,NA,,NA
600200,,600200.sh,NA,,NA
600201,,600201.sh,NA,,NA
600202,,600202.sh,NA,,NA
600203,,600203.sh,NA,,NA
600206,,600206.sh,NA,,NA
600207,,600207.sh,NA,,NA
600208,,600208.sh,NA,,NA
600209,,600209.sh,NA,,NA
600210,,600210.sh,NA,,NA
600211,,600211.sh,NA,,NA
600212,,600212.sh,NA,,NA
600213,,600213.sh,NA,,NA
600215,,600215.sh,NA,,NA
600216,,600216.sh,NA,,NA
600217,,600217.sh,NA,,NA
600218,,600218.sh,NA,,NA
600219,,600219.sh,NA,,NA
600220,,600220.sh,NA,,NA
600221,,600221.sh,NA,,NA
600222,,600222.sh,NA,,NA
600223,,600223.sh,NA,,NA
600225,,600225.sh,NA,,NA
600226,,600226.sh,NA,,NA
600227,,600227.sh,NA,,NA
600229,,600229.sh,NA,,NA
600230,,600230.sh,NA,,NA
600231,,600231.sh,NA,,NA
600232,,600232.sh,NA,,NA
600233,,600233.sh,NA,,NA
600234,,600234.sh,NA,,NA
600235,,600235.sh,NA,,NA
600236,,600236.sh,NA,,NA
600237,,600237.sh,NA,,NA
600238,,600238.sh,NA,,NA
600239,,600239.sh,NA,,NA
600240,,600240.sh,NA,,NA
600241,,600241.sh,NA,,NA
600242,,600242.sh,NA,,NA
600243,,600243.sh,NA,,NA
600246,,600246.sh,NA,,NA
600248,,600248.sh,NA,,NA
600249,,600249.sh,NA,,NA
600250,,600250.sh,NA,,NA
600251,,600251.sh,NA,,NA
600252,,600252.sh,NA,,NA
600255,,600255.sh,NA,,NA
600256,,600256.sh,NA,,NA
600257,,600257.sh,NA,,NA
600258,,600258.sh,NA,,NA
600259,,600259.sh,NA,,NA
600260,,600260.sh,NA,,NA
600261,,600261.sh,NA,,NA
600262,,600262.sh,NA,,NA
600266,,600266.sh,NA,,NA
600267,,600267.sh,NA,,NA
600268,,600268.sh,NA,,NA
600269,,600269.sh,NA,,NA
600270,,600270.sh,NA,,NA
600271,,600271.sh,NA,,NA
600272,,600272.sh,NA,,NA
600273,,600273.sh,NA,,NA
600275,,600275.sh,NA,,NA
600276,,600276.sh,NA,,NA
600277,,600277.sh,NA,,NA
600278,,600278.sh,NA,,NA
600279,,600279.sh,NA,,NA
600280,,600280.sh,NA,,NA
600281,,600281.sh,NA,,NA
600283,,600283.sh,NA,,NA
600284,,600284.sh,NA,,NA
600285,,600285.sh,NA,,NA
600287,,600287.sh,NA,,NA
600288,,600288.sh,NA,,NA
600289,,600289.sh,NA,,NA
600290,,600290.sh,NA,,NA
600291,,600291.sh,NA,,NA
600292,,600292.sh,NA,,NA
600293,,600293.sh,NA,,NA
600295,,600295.sh,NA,,NA
600297,,600297.sh,NA,,NA
600298,,600298.sh,NA,,NA
600300,,600300.sh,NA,,NA
600302,,600302.sh,NA,,NA
600303,,600303.sh,NA,,NA
600305,,600305.sh,NA,,NA
600307,,600307.sh,NA,,NA
600308,,600308.sh,NA,,NA
600309,,600309.sh,NA,,NA
600310,,600310.sh,NA,,NA
600311,,600311.sh,NA,,NA
600312,,600312.sh,NA,,NA
600313,,600313.sh,NA,,NA
600315,,600315.sh,NA,,NA
600316,,600316.sh,NA,,NA
600317,,600317.sh,NA,,NA
600318,,600318.sh,NA,,NA
600319,,600319.sh,NA,,NA
600320,,600320.sh,NA,,NA
600321,,600321.sh,NA,,NA
600322,,600322.sh,NA,,NA
600323,,600323.sh,NA,,NA
600325,,600325.sh,NA,,NA
600326,,600326.sh,NA,,NA
600327,,600327.sh,NA,,NA
600328,,600328.sh,NA,,NA
600329,,600329.sh,NA,,NA
600330,,600330.sh,NA,,NA
600331,,600331.sh,NA,,NA
600332,,600332.sh,NA,,NA
600333,,600333.sh,NA,,NA
600335,,600335.sh,NA,,NA
600336,,600336.sh,NA,,NA
600337,,600337.sh,NA,,NA
600338,,600338.sh,NA,,NA
600339,,600339.sh,NA,,NA
600340,,600340.sh,NA,,NA
600343,,600343.sh,NA,,NA
600345,,600345.sh,NA,,NA
600346,,600346.sh,NA,,NA
600348,,600348.sh,NA,,NA
600350,,600350.sh,NA,,NA
600351,,600351.sh,NA,,NA
600352,,600352.sh,NA,,NA
600353,,600353.sh,NA,,NA
600354,,600354.sh,NA,,NA
600355,,600355.sh,NA,,NA
600356,,600356.sh,NA,,NA
600358,,600358.sh,NA,,NA
600359,,600359.sh,NA,,NA
600360,,600360.sh,NA,,NA
600361,,600361.sh,NA,,NA
600362,,600362.sh,NA,,NA
600363,,600363.sh,NA,,NA
600365,,600365.sh,NA,,NA
600367,,600367.sh,NA,,NA
600368,,600368.sh,NA,,NA
600369,,600369.sh,NA,,NA
600370,,600370.sh,NA,,NA
600371,,600371.sh,NA,,NA
600372,,600372.sh,NA,,NA
600373,,600373.sh,NA,,NA
600375,,600375.sh,NA,,NA
600376,,600376.sh,NA,,NA
600377,,600377.sh,NA,,NA
600378,,600378.sh,NA,,NA
600379,,600379.sh,NA,,NA
600380,,600380.sh,NA,,NA
600382,,600382.sh,NA,,NA
600383,,600383.sh,NA,,NA
600386,,600386.sh,NA,,NA
600387,,600387.sh,NA,,NA
600388,,600388.sh,NA,,NA
600389,,600389.sh,NA,,NA
600390,,600390.sh,NA,,NA
600391,,600391.sh,NA,,NA
600392,,600392.sh,NA,,NA
600393,,600393.sh,NA,,NA
600395,,600395.sh,NA,,NA
600396,,600396.sh,NA,,NA
600397,,600397.sh,NA,,NA
600398,,600398.sh,NA,,NA
600399,,600399.sh,NA,,NA
600400,,600400.sh,NA,,NA
600401,,600401.sh,NA,,NA
600403,,600403.sh,NA,,NA
600405,,600405.sh,NA,,NA
600406,,600406.sh,NA,,NA
600408,,600408.sh,NA,,NA
600409,,600409.sh,NA,,NA
600410,,600410.sh,NA,,NA
600415,,600415.sh,NA,,NA
600416,,600416.sh,NA,,NA
600418,,600418.sh,NA,,NA
600419,,600419.sh,NA,,NA
600420,,600420.sh,NA,,NA
600421,,600421.sh,NA,,NA
600422,,600422.sh,NA,,NA
600423,,600423.sh,NA,,NA
600425,,600425.sh,NA,,NA
600426,,600426.sh,NA,,NA
600428,,600428.sh,NA,,NA
600429,,600429.sh,NA,,NA
600432,,600432.sh,NA,,NA
600433,,600433.sh,NA,,NA
600435,,600435.sh,NA,,NA
600436,,600436.sh,NA,,NA
600438,,600438.sh,NA,,NA
600439,,600439.sh,NA,,NA
600444,,600444.sh,NA,,NA
600446,,600446.sh,NA,,NA
600448,,600448.sh,NA,,NA
600449,,600449.sh,NA,,NA
600452,,600452.sh,NA,,NA
600455,,600455.sh,NA,,NA
600456,,600456.sh,NA,,NA
600458,,600458.sh,NA,,NA
600459,,600459.sh,NA,,NA
600460,,600460.sh,NA,,NA
600461,,600461.sh,NA,,NA
600462,,600462.sh,NA,,NA
600463,,600463.sh,NA,,NA
600466,,600466.sh,NA,,NA
600467,,600467.sh,NA,,NA
600468,,600468.sh,NA,,NA
600469,,600469.sh,NA,,NA
600470,,600470.sh,NA,,NA
600475,,600475.sh,NA,,NA
600476,,600476.sh,NA,,NA
600477,,600477.sh,NA,,NA
600478,,600478.sh,NA,,NA
600479,,600479.sh,NA,,NA
600480,,600480.sh,NA,,NA
600481,,600481.sh,NA,,NA
600482,,600482.sh,NA,,NA
600483,,600483.sh,NA,,NA
600485,,600485.sh,NA,,NA
600486,,600486.sh,NA,,NA
600487,,600487.sh,NA,,NA
600488,,600488.sh,NA,,NA
600489,,600489.sh,NA,,NA
600490,,600490.sh,NA,,NA
600491,,600491.sh,NA,,NA
600493,,600493.sh,NA,,NA
600495,,600495.sh,NA,,NA
600496,,600496.sh,NA,,NA
600497,,600497.sh,NA,,NA
600498,,600498.sh,NA,,NA
600499,,600499.sh,NA,,NA
600500,,600500.sh,NA,,NA
600501,,600501.sh,NA,,NA
600502,,600502.sh,NA,,NA
600503,,600503.sh,NA,,NA
600505,,600505.sh,NA,,NA
600506,,600506.sh,NA,,NA
600507,,600507.sh,NA,,NA
600508,,600508.sh,NA,,NA
600509,,600509.sh,NA,,NA
600510,,600510.sh,NA,,NA
600511,,600511.sh,NA,,NA
600512,,600512.sh,NA,,NA
600513,,600513.sh,NA,,NA
600515,,600515.sh,NA,,NA
600516,,600516.sh,NA,,NA
600517,,600517.sh,NA,,NA
600518,,600518.sh,NA,,NA
600519,,600519.sh,NA,,NA
600520,,600520.sh,NA,,NA
600521,,600521.sh,NA,,NA
600522,,600522.sh,NA,,NA
600523,,600523.sh,NA,,NA
600525,,600525.sh,NA,,NA
600526,,600526.sh,NA,,NA
600527,,600527.sh,NA,,NA
600528,,600528.sh,NA,,NA
600529,,600529.sh,NA,,NA
600530,,600530.sh,NA,,NA
600531,,600531.sh,NA,,NA
600532,,600532.sh,NA,,NA
600533,,600533.sh,NA,,NA
600535,,600535.sh,NA,,NA
600536,,600536.sh,NA,,NA
600537,,600537.sh,NA,,NA
600538,,600538.sh,NA,,NA
600539,,600539.sh,NA,,NA
600540,,600540.sh,NA,,NA
600543,,600543.sh,NA,,NA
600545,,600545.sh,NA,,NA
600546,,600546.sh,NA,,NA
600547,,600547.sh,NA,,NA
600548,,600548.sh,NA,,NA
600549,,600549.sh,NA,,NA
600551,,600551.sh,NA,,NA
600555,,600555.sh,NA,,NA
600556,,600556.sh,NA,,NA
600557,,600557.sh,NA,,NA
600558,,600558.sh,NA,,NA
600559,,600559.sh,NA,,NA
600560,,600560.sh,NA,,NA
600561,,600561.sh,NA,,NA
600562,,600562.sh,NA,,NA
600563,,600563.sh,NA,,NA
600565,,600565.sh,NA,,NA
600566,,600566.sh,NA,,NA
600567,,600567.sh,NA,,NA
600568,,600568.sh,NA,,NA
600569,,600569.sh,NA,,NA
600570,,600570.sh,NA,,NA
600571,,600571.sh,NA,,NA
600572,,600572.sh,NA,,NA
600573,,600573.sh,NA,,NA
600575,,600575.sh,NA,,NA
600576,,600576.sh,NA,,NA
600577,,600577.sh,NA,,NA
600578,,600578.sh,NA,,NA
600579,,600579.sh,NA,,NA
600581,,600581.sh,NA,,NA
600582,,600582.sh,NA,,NA
600583,,600583.sh,NA,,NA
600585,,600585.sh,NA,,NA
600586,,600586.sh,NA,,NA
600587,,600587.sh,NA,,NA
600588,,600588.sh,NA,,NA
600589,,600589.sh,NA,,NA
600590,,600590.sh,NA,,NA
600592,,600592.sh,NA,,NA
600593,,600593.sh,NA,,NA
600594,,600594.sh,NA,,NA
600595,,600595.sh,NA,,NA
600596,,600596.sh,NA,,NA
600597,,600597.sh,NA,,NA
600599,,600599.sh,NA,,NA
600600,,600600.sh,NA,,NA
600601,,600601.sh,NA,,NA
600602,,600602.sh,NA,,NA
600603,,600603.sh,NA,,NA
600604,,600604.sh,NA,,NA
600605,,600605.sh,NA,,NA
600606,,600606.sh,NA,,NA
600608,,600608.sh,NA,,NA
600609,,600609.sh,NA,,NA
600611,,600611.sh,NA,,NA
600612,,600612.sh,NA,,NA
