code,name,market,main_cost_year,main_cost_month_day,main_cost_value,yesterday,open,volumn,turn_volumn,high,low,lastest_value,type
000037,深南电Ａ,000037.sz,2015,402,8.75,9.80,9.82,319256,32544,10.78,9.58,10.78,2
000038,深大通,000038.sz,2015,323,22.81,0,0,0,0,0,0,0,0
000039,中集集团,000039.sz,2015,402,20.62,22.45,22.32,497269,115086,23.54,22.31,23.18,2
000040,宝安地产,000040.sz,2015,402,7.08,9.01,8.93,114553,10207,9.01,8.80,8.98,2
000042,中洲控股,000042.sz,2015,402,15.15,20.02,20.02,207378,43750,22.02,19.51,21.78,2
000043,中航地产,000043.sz,2015,402,10.34,12.03,11.85,250509,29636,11.96,11.68,11.88,2
000045,深纺织Ａ,000045.sz,2015,402,10.79,12.23,12.18,162381,20503,12.91,12.10,12.74,2
000046,泛海控股,000046.sz,2015,402,9.49,14.17,14.21,764946,109785,14.77,14.08,14.77,2
000048,康达尔,000048.sz,2015,402,12.23,15.90,15.90,78050,12341,15.99,15.67,15.92,2
000049,德赛电池,000049.sz,2015,402,39.29,42.43,42.30,149315,65054,44.00,41.90,43.80,2
000050,深天马Ａ,000050.sz,2015,402,24.05,27.50,27.50,210953,57128,27.50,26.80,27.22,2
000055,方大集团,000055.sz,2015,402,10.29,11.25,11.20,180788,20418,11.48,11.10,11.24,2
000056,深国商,000056.sz,2015,402,17.31,19.59,19.41,94444,18907,20.90,19.27,20.83,2
000058,深赛格,000058.sz,2015,402,9.16,11.04,10.95,187490,20453,11.00,10.81,10.98,2
000059,华锦股份,000059.sz,2015,402,9.66,10.75,10.72,537243,56929,10.79,10.45,10.71,2
000060,中金岭南,000060.sz,2015,402,10.97,13.85,13.67,944197,131973,14.50,13.41,14.10,2
000061,农产品,000061.sz,2015,402,13.02,15.58,15.67,423208,67248,16.09,15.59,15.95,2
000062,深圳华强,000062.sz,2015,312,21.08,0,0,0,0,0,0,0,0
000063,中兴通讯,000063.sz,2015,402,19.87,22.42,22.22,996353,222984,22.68,22.11,22.33,2
000065,北方国际,000065.sz,2015,402,19.73,21.79,21.72,106959,23384,21.98,21.60,21.95,2
000066,长城电脑,000066.sz,2015,402,11.8,18.16,17.90,292851,52689,18.31,17.76,17.87,2
000068,华控赛格,000068.sz,2015,126,8.94,0,0,0,0,0,0,0,0
000069,华侨城Ａ,000069.sz,2015,402,8.66,9.52,9.45,1427123,134498,9.56,9.30,9.49,2
000070,特发信息,000070.sz,2014,912,10.35,0,0,0,0,0,0,0,0
000078,海王生物,000078.sz,2015,402,12.07,14.35,14.14,846319,126657,15.79,14.02,15.79,2
000088,盐田港,000088.sz,2015,402,9.89,11.07,11.01,409496,45281,11.15,10.92,11.07,2
000089,深圳机场,000089.sz,2015,402,6.18,8.28,8.27,371333,30818,8.38,8.15,8.32,2
000090,天健集团,000090.sz,2015,402,15.15,18.05,17.86,194111,36054,18.97,17.69,18.80,2
000096,广聚能源,000096.sz,2015,402,8.46,9.98,9.92,180892,18199,10.20,9.85,10.17,2
000099,中信海直,000099.sz,2015,402,15.33,17.16,16.96,287682,49274,17.42,16.88,17.17,2
000100,TCL集团,000100.sz,2015,402,5.33,6.19,6.16,3054413,187699,6.20,6.10,6.18,2
000150,宜华地产,000150.sz,2015,402,27.02,45.35,44.55,66918,30159,46.00,44.20,45.95,2
000151,中成股份,000151.sz,2015,402,21.03,22.70,22.52,98887,22372,22.83,22.40,22.81,2
000153,丰原药业,000153.sz,2015,402,12.9,14.25,14.13,263378,37542,14.48,14.00,14.46,2
000155,川化股份,000155.sz,2015,402,9.23,10.48,9.96,49665,4946,9.96,9.96,9.96,2
000156,华数传媒,000156.sz,2015,402,40.08,50.13,50.08,46372,23102,51.20,48.88,49.70,2
000157,中联重科,000157.sz,2015,402,6.61,7.40,7.40,2408113,180042,7.57,7.38,7.47,2
000158,常山股份,000158.sz,2015,402,13.37,17.77,17.66,178897,32033,18.26,17.54,17.89,2
000159,国际实业,000159.sz,2015,402,11.74,14.12,14.36,535189,76995,14.67,14.05,14.29,2
000301,东方市场,000301.sz,2015,402,5.28,6.84,7.18,1224205,88527,7.49,7.02,7.25,2
000333,美的集团,000333.sz,2015,402,26.59,34.24,34.13,368145,124154,34.13,33.45,33.88,2
000338,潍柴动力,000338.sz,2015,402,27.9,31.80,31.68,457624,146673,32.50,31.45,32.24,2
000400,许继电气,000400.sz,2015,402,27.02,31.99,31.32,678056,216158,32.88,31.16,31.81,2
000401,冀东水泥,000401.sz,2015,402,12.45,17.80,17.90,658760,125234,19.58,17.69,19.58,2
000402,金融街,000402.sz,2015,402,10.17,12.08,11.98,796669,95067,12.04,11.81,11.99,2
000404,华意压缩,000404.sz,2015,402,8.34,9.38,9.30,259456,24336,9.47,9.22,9.41,2
000407,胜利股份,000407.sz,2015,402,7.45,9.23,9.15,399475,36313,9.18,8.95,9.15,2
000408,金谷源,000408.sz,2015,402,12.46,15.76,15.74,113218,18067,16.24,15.61,15.75,2
000409,山东地矿,000409.sz,2015,402,13.37,15.54,15.57,168953,26855,16.20,15.43,16.00,2
000410,沈阳机床,000410.sz,2015,302,16.9,0,0,0,0,0,0,0,0
000411,英特集团,000411.sz,2014,1127,17.01,0,0,0,0,0,0,0,0
000413,东旭光电,000413.sz,2015,402,11.25,12.39,12.36,1662710,202686,12.36,12.08,12.19,2
000415,渤海租赁,000415.sz,2015,116,11.95,0,0,0,0,0,0,0,0
000416,民生控股,000416.sz,2015,402,10.75,12.23,12.10,268002,33402,12.88,12.03,12.48,2
000417,合肥百货,000417.sz,2015,402,9.57,11.08,11.00,518662,58553,11.58,10.96,11.30,2
000418,小天鹅Ａ,000418.sz,2015,402,14.94,19.49,19.50,55231,10617,19.53,19.00,19.21,2
000419,通程控股,000419.sz,2015,402,7.71,9.15,9.12,194177,17809,9.34,9.02,9.22,2
000420,吉林化纤,000420.sz,2015,402,6.07,6.84,6.82,189108,13018,6.96,6.77,6.96,2
000421,南京中北,000421.sz,2015,402,8.22,9.55,9.50,247835,24721,10.45,9.44,10.37,2
000422,湖北宜化,000422.sz,2015,402,7.61,8.54,8.50,428260,36624,8.64,8.44,8.59,2
000423,东阿阿胶,000423.sz,2015,402,39.19,43.90,44.01,252907,112998,45.10,43.81,44.85,2
000425,徐工机械,000425.sz,2015,402,13.83,15.20,15.10,686503,103779,15.29,14.99,15.15,2
000426,兴业矿业,000426.sz,2015,402,12.71,14.95,14.64,298696,43642,14.85,14.41,14.85,2
000428,华天酒店,000428.sz,2015,402,7.17,9.08,9.20,520102,50494,9.99,9.12,9.78,2
000429,粤高速Ａ,000429.sz,2015,402,5.13,6.07,6.08,255793,15808,6.30,6.01,6.30,2
000430,张家界,000430.sz,2015,402,9.43,10.83,10.79,99950,10837,10.94,10.68,10.91,2
000488,晨鸣纸业,000488.sz,2015,402,7.23,7.54,7.43,507350,38456,7.65,7.43,7.62,2
000498,山东路桥,000498.sz,2015,402,6.87,7.21,7.20,380999,27525,7.29,7.11,7.29,2
000501,鄂武商Ａ,000501.sz,2015,402,16.08,20.20,20.08,106092,21364,20.52,19.82,20.25,2
000502,绿景控股,000502.sz,2015,227,10.77,0,0,0,0,0,0,0,0
000503,海虹控股,000503.sz,2015,320,34.42,0,0,0,0,0,0,0,0
000505,珠江控股,000505.sz,2015,402,8.31,10.78,10.66,126560,13736,11.09,10.56,11.02,2
000506,中润资源,000506.sz,2015,327,6.43,0,0,0,0,0,0,0,0
000507,珠海港,000507.sz,2015,402,10.57,10.95,10.88,525246,57851,11.20,10.80,11.12,2
000509,华塑控股,000509.sz,2015,402,6.21,7.21,7.56,1011064,77226,7.93,7.28,7.88,2
000510,金路集团,000510.sz,2015,116,6.75,0,0,0,0,0,0,0,0
000511,烯碳新材,000511.sz,2015,402,11.11,12.11,12.04,1054412,127507,12.35,11.88,12.17,2
000513,丽珠集团,000513.sz,2015,402,49.57,62.18,61.97,23607,14441,62.53,60.30,61.90,2
000514,渝开发,000514.sz,2015,402,7.1,10.44,10.27,499114,51973,10.55,10.13,10.32,2
000516,开元投资,000516.sz,2015,402,17.44,20.61,20.33,334853,68058,20.61,20.04,20.45,2
000517,荣安地产,000517.sz,2015,402,11.71,14.17,14.29,397077,61023,15.59,14.29,15.59,2
000518,四环生物,000518.sz,2015,306,5.88,0,0,0,0,0,0,0,0
000519,江南红箭,000519.sz,2015,402,16.31,18.02,17.95,187274,34306,18.59,17.79,18.43,2
000521,美菱电器,000521.sz,2015,402,6.79,7.79,7.72,270484,21450,8.06,7.68,8.00,2
000523,广州浪奇,000523.sz,2015,402,11.31,13.55,13.50,103384,13880,13.60,13.30,13.58,2
000524,东方宾馆,000524.sz,2015,402,13.37,16.40,16.36,109271,18330,18.00,16.12,17.46,2
000525,红太阳,000525.sz,2015,402,17.08,20.20,20.10,133161,26830,20.49,19.80,20.23,2
000526,银润投资,000526.sz,2015,206,20.32,0,0,0,0,0,0,0,0
000528,柳工,000528.sz,2015,402,12.04,13.78,13.60,477453,64993,13.76,13.47,13.66,2
000529,广弘控股,000529.sz,2015,402,10.42,12.85,12.72,193249,25821,13.88,12.63,13.68,2
000530,大冷股份,000530.sz,2015,402,13.49,15.12,14.92,130483,20218,15.91,14.92,15.49,2
000531,穗恒运Ａ,000531.sz,2015,402,12.71,15.48,15.40,197877,30524,15.67,15.21,15.66,2
000532,力合股份,000532.sz,2015,402,18.07,23.60,23.30,73262,17092,23.60,23.14,23.40,2
000533,万家乐,000533.sz,2015,402,5.74,7.13,7.16,334697,24678,7.54,7.10,7.49,2
000534,万泽股份,000534.sz,2015,402,9.34,12.82,12.87,280933,38340,14.10,12.85,14.10,2
000536,华映科技,000536.sz,2015,326,19.03,21.61,21.80,344251,75313,22.93,21.50,21.68,2
000537,广宇发展,000537.sz,2015,402,9.7,11.11,10.90,482204,53040,11.24,10.66,11.04,2
000538,云南白药,000538.sz,2015,402,58.92,68.13,68.02,112355,76358,68.64,67.58,68.05,2
000539,粤电力Ａ,000539.sz,2015,402,6.6,8.20,8.18,647095,54705,8.73,8.13,8.65,2
000540,中天城投,000540.sz,2015,402,9.93,13.79,13.50,3184077,424031,13.80,13.00,13.59,2
000541,佛山照明,000541.sz,2015,326,13.45,14.58,16.04,870035,134339,16.04,14.86,15.27,2
000543,皖能电力,000543.sz,2015,402,12.31,14.88,14.90,340290,51642,15.53,14.73,15.21,2
000544,中原环保,000544.sz,2015,402,15.96,18.82,18.50,146618,27105,18.77,18.15,18.60,2
000545,金浦钛业,000545.sz,2015,402,13.21,15.01,15.03,180102,28094,16.36,15.03,15.97,2
000546,金圆股份,000546.sz,2015,402,9.14,10.21,10.20,119115,12206,10.39,10.05,10.28,2
000547,闽福发Ａ,000547.sz,2015,402,18.96,22.76,22.46,493515,115560,24.00,22.31,24.00,2
000548,湖南投资,000548.sz,2015,402,9.01,10.92,10.85,190050,21147,11.33,10.79,11.14,2
000550,江铃汽车,000550.sz,2015,402,28.75,42.61,42.03,43611,18151,42.20,41.14,41.55,2
000551,创元科技,000551.sz,2015,402,11.69,13.26,13.10,209759,27640,13.36,12.98,13.24,2
000552,靖远煤电,000552.sz,2015,402,10.49,11.18,11.07,190213,21204,11.30,11.01,11.18,2
000553,沙隆达Ａ,000553.sz,2015,402,15.03,16.48,16.00,350181,55508,16.00,15.66,15.94,2
000554,泰山石油,000554.sz,2015,402,10.87,12.14,11.90,280921,34161,12.40,11.83,12.16,2
000555,神州信息,000555.sz,2015,402,51.96,69.27,71.50,56231,41102,75.00,70.50,74.05,2
000558,莱茵置业,000558.sz,2015,402,6.44,8.75,8.66,177143,16217,9.50,8.60,9.29,2
000559,万向钱潮,000559.sz,2015,402,15.35,18.07,18.18,1145027,215285,19.80,17.90,19.37,2
000560,昆百大Ａ,000560.sz,2015,402,20.04,26.40,26.40,40629,10852,27.85,25.76,27.44,2
000561,烽火电子,000561.sz,2015,402,10.53,12.54,12.41,263654,32955,12.85,12.23,12.80,2
000562,宏源证券,000562.sz,NA,NA,NA,0,0,0,0,0,0,0,0
000563,陕国投Ａ,000563.sz,2015,402,13.32,15.60,15.30,582583,90551,15.85,15.20,15.59,2
000564,西安民生,000564.sz,2014,1219,5.71,0,0,0,0,0,0,0,0
000565,渝三峡Ａ,000565.sz,2015,402,16.19,19.39,19.09,78836,15360,19.85,18.90,19.54,2
000566,海南海药,000566.sz,2015,402,22.14,33.46,33.20,174656,58222,34.60,32.28,33.56,2
000567,海德股份,000567.sz,2015,402,13.54,15.86,15.75,46501,7289,15.89,15.39,15.86,2
000568,泸州老窖,000568.sz,2015,402,20.45,24.76,24.67,201526,49441,24.79,24.35,24.61,2
000570,苏常柴Ａ,000570.sz,2015,402,9.41,10.99,10.90,211185,23959,11.64,10.83,11.40,2
000571,新大洲Ａ,000571.sz,2015,402,5.82,7.12,7.06,297860,21166,7.22,6.99,7.13,2
000572,海马汽车,000572.sz,2015,402,6.05,7.43,7.42,694343,52222,7.64,7.36,7.57,2
000573,粤宏远Ａ,000573.sz,2015,402,6.04,7.70,7.70,213356,16415,7.86,7.60,7.73,2
000576,广东甘化,000576.sz,2015,402,13.39,16.25,15.93,174949,29177,16.89,15.93,16.86,2
000581,威孚高科,000581.sz,2015,402,31.09,36.20,36.02,209367,74627,36.05,35.30,35.61,2
000582,北部湾港,000582.sz,2015,402,22.12,24.63,24.35,79560,19687,25.17,24.25,25.15,2
000584,友利控股,000584.sz,2014,919,6.47,0,0,0,0,0,0,0,0
000585,东北电气,000585.sz,2015,402,5.81,6.42,6.39,485584,31203,6.55,6.31,6.49,2
000586,汇源通信,000586.sz,2015,402,12.66,15.98,15.60,79244,12750,16.49,15.60,15.98,2
000587,金叶珠宝,000587.sz,2015,202,11.38,0,0,0,0,0,0,0,0
000589,黔轮胎Ａ,000589.sz,2015,402,7.3,8.60,8.60,327616,29201,9.28,8.50,9.19,2
000590,紫光古汉,000590.sz,2015,402,16.15,18.50,18.40,79341,14766,18.95,18.12,18.76,2
000591,桐君阁,000591.sz,2014,1216,13.08,0,0,0,0,0,0,0,0
000592,平潭发展,000592.sz,2015,402,22.59,25.95,25.95,248286,63858,25.95,25.57,25.70,2
000593,大通燃气,000593.sz,2015,203,8.09,0,0,0,0,0,0,0,0
000595,西北轴承,000595.sz,2015,402,11.22,12.41,12.42,364138,47726,13.65,12.28,13.65,2
000596,古井贡酒,000596.sz,2015,402,31.62,35.05,34.56,95842,33804,35.93,34.56,35.91,2
000597,东北制药,000597.sz,2015,402,12.1,13.88,13.81,198752,27555,14.10,13.62,13.90,2
000598,兴蓉投资,000598.sz,2015,402,8.4,9.29,9.20,1140977,105231,9.33,9.12,9.24,2
000599,青岛双星,000599.sz,2015,402,10.4,11.82,11.64,627588,75249,12.25,11.55,12.25,2
000600,建投能源,000600.sz,2015,402,10.17,13.65,13.50,272699,38398,14.55,13.30,14.22,2
000601,韶能股份,000601.sz,2015,402,7.04,8.02,7.93,624593,50634,8.22,7.88,8.14,2
000603,盛达矿业,000603.sz,2015,402,15.37,17.02,16.95,145564,24837,17.25,16.80,17.16,2
000605,渤海股份,000605.sz,2015,112,16.98,0,0,0,0,0,0,0,0
000606,青海明胶,000606.sz,2015,402,8.47,10.20,10.12,184280,18459,10.17,9.91,10.08,2
000607,华智控股,000607.sz,2015,116,10.37,0,0,0,0,0,0,0,0
000608,阳光股份,000608.sz,2015,402,5.19,6.21,6.17,257131,16049,6.33,6.13,6.25,2
000609,绵世股份,000609.sz,2015,402,17.21,18.49,18.41,123309,22498,18.45,18.11,18.19,2
000610,西安旅游,000610.sz,2015,402,12.45,14.58,14.40,62794,9077,14.67,14.30,14.60,2
000611,内蒙发展,000611.sz,2015,114,7.43,0,0,0,0,0,0,0,0
000612,焦作万方,000612.sz,2015,402,10.88,12.70,12.60,379121,47642,12.79,12.37,12.57,2
000613,大东海A,000613.sz,2015,402,8.6,10.63,10.60,126613,13822,11.10,10.43,11.06,2
000615,湖北金环,000615.sz,2015,402,11.83,13.85,13.90,213102,31595,15.22,13.85,15.01,2
000616,亿城投资,000616.sz,2014,1128,4.27,0,0,0,0,0,0,0,0
000617,石油济柴,000617.sz,2015,402,10.96,13.62,13.58,54327,7309,13.62,13.30,13.54,2
000619,海螺型材,000619.sz,2015,402,9.8,11.60,11.50,184975,22348,12.55,11.40,12.23,2
000620,新华联,000620.sz,2015,402,7.48,9.50,9.48,339125,32078,9.61,9.32,9.55,2
000622,恒立实业,000622.sz,2015,402,8.61,10.12,10.24,309264,33348,11.13,10.00,11.13,2
000623,吉林敖东,000623.sz,2015,402,33.43,36.95,36.81,366290,136779,37.78,36.68,37.52,2
000625,长安汽车,000625.sz,2015,306,15.87,0,0,0,0,0,0,0,0
000626,如意集团,000626.sz,2015,317,32.25,0,0,0,0,0,0,0,0
000627,天茂集团,000627.sz,2015,402,9.96,11.13,11.12,623910,69100,11.25,10.91,11.10,2
000628,高新发展,000628.sz,2015,402,11.27,12.36,12.16,249293,31295,12.85,12.12,12.71,2
000629,攀钢钒钛,000629.sz,2015,402,3.64,4.16,4.14,4705114,201873,4.58,4.11,4.48,2
000630,铜陵有色,000630.sz,2015,306,14.95,0,0,0,0,0,0,0,0
000631,顺发恒业,000631.sz,2015,402,6.97,9.21,9.21,240989,22505,9.55,9.14,9.55,2
000632,三木集团,000632.sz,2015,402,7.04,8.21,8.09,308786,25731,8.59,8.05,8.49,2
000633,合金投资,000633.sz,2015,129,8.02,0,0,0,0,0,0,0,0
000635,英力特,000635.sz,2015,402,12.56,14.05,14.06,77408,11008,14.48,13.93,14.48,2
000636,风华高科,000636.sz,2015,130,8.45,0,0,0,0,0,0,0,0
000637,茂化实华,000637.sz,2015,402,7.99,9.01,8.92,227971,20309,9.08,8.80,8.98,2
000638,万方发展,000638.sz,2015,402,7.5,9.59,9.44,211080,20937,10.10,9.31,9.90,2
000639,西王食品,000639.sz,2015,402,19.91,29.05,29.00,47388,13956,30.17,28.59,29.57,2
000650,仁和药业,000650.sz,2015,402,9.63,10.83,10.74,521621,57812,11.25,10.64,11.19,2
000651,格力电器,000651.sz,2015,402,36.09,44.33,43.90,401687,176163,44.16,43.52,43.99,2
000652,泰达股份,000652.sz,2015,402,7.78,9.36,9.30,466737,43558,9.47,9.18,9.37,2
000655,金岭矿业,000655.sz,2015,402,11.45,17.99,17.99,712642,120934,18.94,16.19,17.09,2
000656,金科股份,000656.sz,2015,402,20.24,26.65,26.30,879599,247942,29.32,25.90,28.90,2
000657,中钨高新,000657.sz,2015,402,17.33,18.99,18.89,81949,15468,19.04,18.65,18.89,2
000661,长春高新,000661.sz,2015,402,98.5,121.13,120.70,26347,31294,120.77,117.70,119.00,2
000662,索芙特,000662.sz,2015,402,10.84,15.84,15.86,72009,11605,16.42,15.56,16.22,2
000663,永安林业,000663.sz,2014,1223,13.74,0,0,0,0,0,0,0,0
000665,湖北广电,000665.sz,2015,402,17.5,19.23,19.23,99055,19044,19.48,18.90,19.33,2
000666,经纬纺机,000666.sz,2015,402,19.36,21.00,20.90,152197,32160,21.49,20.70,21.41,2
000667,美好集团,000667.sz,2015,402,4.14,4.77,4.77,1155350,54547,4.78,4.68,4.75,2
000668,荣丰控股,000668.sz,2015,402,12.8,16.98,16.81,65137,11792,18.68,16.67,18.68,2
000669,金鸿能源,000669.sz,2015,402,28.15,33.97,33.96,63647,21414,33.96,33.38,33.69,2
000670,盈方微,000670.sz,2015,402,13.16,13.79,13.72,670219,96269,14.69,13.60,14.65,2
000671,阳光城,000671.sz,2015,325,13.53,0,0,0,0,0,0,0,0
000672,上峰水泥,000672.sz,2015,402,9.23,9.97,9.93,194521,19631,10.28,9.81,10.27,2
000673,当代东方,000673.sz,2015,402,19.28,25.64,25.65,81407,22159,28.08,25.65,28.02,2
000677,恒天海龙,000677.sz,2014,1211,5.19,0,0,0,0,0,0,0,0
000678,襄阳轴承,000678.sz,2015,402,7.32,8.53,8.51,133856,11620,8.90,8.41,8.76,2
000679,大连友谊,000679.sz,2015,402,8.03,9.12,9.09,237187,22468,9.76,9.06,9.67,2
000680,山推股份,000680.sz,2015,402,9.58,10.17,10.06,687793,70019,10.32,9.92,10.25,2
000681,视觉中国,000681.sz,2015,402,31.56,44.00,43.89,74965,33854,47.00,43.10,46.85,2
000682,东方电子,000682.sz,2015,402,6.1,7.30,7.30,662395,48474,7.48,7.12,7.32,2
000683,远兴能源,000683.sz,2015,402,5.75,6.70,6.66,430583,28878,6.84,6.60,6.83,2
000685,中山公用,000685.sz,2015,402,22.04,24.89,24.56,178399,44902,25.48,24.55,25.27,2
000686,东北证券,000686.sz,2015,402,19.23,21.82,21.68,1135800,253845,22.74,21.56,22.68,2
000687,恒天天鹅,000687.sz,2014,904,4.99,0,0,0,0,0,0,0,0
000688,建新矿业,000688.sz,2015,402,8.49,9.44,9.36,214118,20625,9.81,9.31,9.58,2
000690,宝新能源,000690.sz,2015,402,6.83,8.85,8.75,1036468,95163,9.48,8.58,9.35,2
000691,亚太实业,000691.sz,2015,402,7.02,7.95,7.86,192105,15743,8.44,7.84,8.31,2
000692,惠天热电,000692.sz,2015,130,4.75,0,0,0,0,0,0,0,0
000693,华泽钴镍,000693.sz,2015,402,21.23,21.63,23.79,4640,1103,23.79,23.79,23.79,2
000695,滨海能源,000695.sz,2015,402,16.36,20.80,20.76,49348,10113,20.76,20.30,20.36,2
000697,炼石有色,000697.sz,2015,402,23.49,29.36,29.10,150905,46314,32.30,28.86,32.30,2
000698,沈阳化工,000698.sz,2015,402,6.08,7.68,7.50,900555,70469,8.20,7.47,8.10,2
000700,模塑科技,000700.sz,2015,402,16.5,20.95,20.95,75578,16095,21.66,20.50,21.50,2
000701,厦门信达,000701.sz,2015,402,16.18,19.03,19.00,181272,35198,19.90,18.76,19.39,2
000702,正虹科技,000702.sz,2015,402,9.92,12.60,12.50,70109,8786,12.72,12.41,12.62,2
000703,恒逸石化,000703.sz,2015,402,9.04,11.45,11.40,344023,40650,12.10,11.25,12.02,2
000705,浙江震元,000705.sz,2015,402,12.9,14.02,13.98,169834,23665,14.13,13.74,13.95,2
000707,双环科技,000707.sz,2015,402,6.05,7.57,7.52,216160,16213,7.62,7.30,7.59,2
000708,大冶特钢,000708.sz,2015,402,11.03,13.10,13.03,171902,23066,13.68,12.87,13.53,2
000709,河北钢铁,000709.sz,2015,402,3.59,4.46,4.45,3188558,151911,4.91,4.41,4.91,2
000710,天兴仪表,000710.sz,2015,402,14.21,22.00,21.60,57302,13403,24.20,21.41,24.20,2
000711,京蓝科技,000711.sz,2015,402,15.79,20.15,21.16,169386,33358,21.16,19.14,19.74,2
000712,锦龙股份,000712.sz,2015,402,36.23,39.48,39.25,274409,109628,40.59,39.00,40.00,2
000713,丰乐种业,000713.sz,2015,402,11.45,12.79,13.01,328342,45006,14.02,13.01,13.84,2
000715,中兴商业,000715.sz,2014,818,9.91,0,0,0,0,0,0,0,0
000716,黑芝麻,000716.sz,2015,402,15.47,17.86,17.83,80771,14791,18.59,17.83,18.52,2
000717,韶钢松山,000717.sz,2015,402,5.24,5.59,5.57,965097,55341,5.85,5.52,5.75,2
000718,苏宁环球,000718.sz,2015,402,6.85,9.00,8.96,324886,29087,9.08,8.75,9.02,2
000720,新能泰山,000720.sz,2015,402,6.77,7.67,7.58,489275,37599,7.86,7.50,7.65,2
000721,西安饮食,000721.sz,2015,105,5.99,0,0,0,0,0,0,0,0
000722,湖南发展,000722.sz,2015,402,13.93,14.42,14.88,411460,62146,15.55,14.75,14.96,2
000723,美锦能源,000723.sz,2015,402,8.78,9.58,9.53,163771,15895,9.94,9.45,9.87,2
000725,京东方Ａ,000725.sz,2015,402,3.68,4.14,4.13,6683750,276528,4.18,4.11,4.15,2
000726,鲁泰Ａ,000726.sz,2015,402,12.06,14.22,14.10,235393,33542,14.45,14.01,14.40,2
000727,华东科技,000727.sz,2015,402,9.38,11.03,11.03,145271,16109,11.21,10.90,11.14,2
000728,国元证券,000728.sz,2015,327,32.44,34.27,35.52,1176959,431239,37.50,34.90,36.42,2
000729,燕京啤酒,000729.sz,2015,402,7.65,9.25,9.22,369808,34079,9.31,9.12,9.28,2
000731,四川美丰,000731.sz,2015,402,10.6,12.21,12.18,309788,37965,12.53,12.08,12.18,2
000732,泰禾集团,000732.sz,2015,402,17.18,25.22,24.91,265869,69432,26.86,24.73,26.71,2
000733,振华科技,000733.sz,2015,402,21.05,25.40,25.40,239479,62249,26.86,25.11,26.53,2
