code,name,market,主力控盘日期,控盘程度,main_cost_value
000960,锡业股份,000960.sz,2015-04-13,强烈控盘,20.14
000961,中南建设,000961.sz,2015-04-10,强烈控盘,12.11
000962,东方钽业,000962.sz,2015-04-13,强烈控盘,13.18
000963,华东医药,000963.sz,2015-04-13,强烈控盘,53.75
000965,天保基建,000965.sz,2015-04-13,强烈控盘,9.54
000966,长源电力,000966.sz,2015-04-13,强烈控盘,12.36
000968,煤 气 化,000968.sz,2014-12-29,中度控盘,8.6
000969,安泰科技,000969.sz,2015-01-16,微弱控盘,9.66
000970,中科三环,000970.sz,2015-04-13,强烈控盘,18.76
000971,蓝鼎控股,000971.sz,2015-04-13,中度控盘,9.94
000972,新中基,000972.sz,2015-04-13,强烈控盘,6.97
000973,佛塑科技,000973.sz,2015-04-13,强烈控盘,8.34
000975,银泰资源,000975.sz,2015-04-13,中度控盘,16.85
000976,*ST春晖,000976.sz,2015-04-13,强烈控盘,7.72
000978,桂林旅游,000978.sz,2015-01-09,中度控盘,8.94
000979,中弘股份,000979.sz,2015-04-13,强烈控盘,6.44
000980,金马股份,000980.sz,2015-04-13,强烈控盘,7.33
000981,银亿股份,000981.sz,2015-04-13,强烈控盘,11.3
000983,西山煤电,000983.sz,2015-04-13,强烈控盘,8.1
000985,大庆华科,000985.sz,2015-04-13,强烈控盘,17.99
000987,广州友谊,000987.sz,2015-04-13,强烈控盘,24.84
000988,华工科技,000988.sz,2015-04-13,强烈控盘,14.7
000989,九 芝 堂,000989.sz,2015-01-20,强烈控盘,17.88
000990,诚志股份,000990.sz,2015-02-27,强烈控盘,15.2
000993,闽东电力,000993.sz,2015-04-13,强烈控盘,9.59
000995,皇台酒业,000995.sz,2014-12-12,微弱控盘,13.03
000996,中国中期,000996.sz,2014-12-05,强烈控盘,24.72
000997,新 大 陆,000997.sz,2015-04-13,中度控盘,37.13
000998,隆平高科,000998.sz,2015-04-13,中度控盘,22.05
000999,华润三九,000999.sz,2015-04-13,强烈控盘,24.1
001696,宗申动力,001696.sz,2015-04-13,强烈控盘,15.12
001896,豫能控股,001896.sz,2015-04-13,强烈控盘,9.95
002001,新 和 成,002001.sz,2015-04-13,强烈控盘,16.44
002002,鸿达兴业,002002.sz,2015-04-13,强烈控盘,13.98
002003,伟星股份,002003.sz,2015-04-13,强烈控盘,12.28
002004,华邦颖泰,002004.sz,2015-04-08,强烈控盘,29.07
002005,德豪润达,002005.sz,2015-04-13,强烈控盘,9.7
002007,华兰生物,002007.sz,2015-04-13,强烈控盘,37.23
002008,大族激光,002008.sz,2015-04-13,强烈控盘,21.19
002009,天奇股份,002009.sz,2015-04-13,强烈控盘,24.89
002010,传化股份,002010.sz,2014-12-31,微弱控盘,9.58
002011,盾安环境,002011.sz,2015-03-26,强烈控盘,11.48
002012,凯恩股份,002012.sz,2015-04-13,强烈控盘,8.56
002013,中航机电,002013.sz,2015-04-13,强烈控盘,27.64
002014,永新股份,002014.sz,2015-04-10,强烈控盘,10.98
002016,世荣兆业,002016.sz,2015-04-13,强烈控盘,11.08
002017,东信和平,002017.sz,2015-04-13,强烈控盘,19.53
002018,华信国际,002018.sz,2015-04-13,强烈控盘,14.3
002019,亿帆鑫富,002019.sz,2015-04-13,强烈控盘,30.39
002020,京新药业,002020.sz,2015-04-13,强烈控盘,21.88
002022,科华生物,002022.sz,2015-04-13,强烈控盘,28.96
002023,海特高新,002023.sz,2015-04-13,强烈控盘,32.43
002024,苏宁云商,002024.sz,2015-04-13,强烈控盘,12.17
002025,航天电器,002025.sz,2015-04-13,强烈控盘,23.01
002026,山东威达,002026.sz,2015-04-13,强烈控盘,12.8
002027,七喜控股,002027.sz,2015-04-13,强烈控盘,12.28
002028,思源电气,002028.sz,2015-04-13,强烈控盘,16.8
002029,七 匹 狼,002029.sz,2015-04-13,强烈控盘,12.66
002030,达安基因,002030.sz,2015-04-13,强烈控盘,38.92
002031,巨轮股份,002031.sz,2015-04-13,强烈控盘,17.19
002032,苏 泊 尔,002032.sz,2015-04-13,强烈控盘,16.64
002033,丽江旅游,002033.sz,2015-04-13,强烈控盘,17.59
002034,美 欣 达,002034.sz,2015-04-13,强烈控盘,26.84
002035,华帝股份,002035.sz,2015-04-08,强烈控盘,14.22
002036,汉麻产业,002036.sz,2015-01-19,微弱控盘,8.76
002037,久联发展,002037.sz,2015-02-02,强烈控盘,16.06
002038,双鹭药业,002038.sz,2015-04-13,强烈控盘,47.09
002039,黔源电力,002039.sz,2015-04-13,强烈控盘,14.64
002040,南 京 港,002040.sz,2015-04-13,强烈控盘,15.18
002041,登海种业,002041.sz,2015-04-13,强烈控盘,36.08
002042,华孚色纺,002042.sz,2015-04-13,强烈控盘,6.33
002043,兔 宝 宝,002043.sz,2015-04-13,强烈控盘,8.19
002044,江苏三友,002044.sz,2015-04-13,强烈控盘,9.66
002045,国光电器,002045.sz,2015-04-13,强烈控盘,8.81
002046,轴研科技,002046.sz,2015-04-13,强烈控盘,12.18
002047,宝鹰股份,002047.sz,2015-03-25,强烈控盘,8.78
002048,宁波华翔,002048.sz,2015-04-13,强烈控盘,17.63
002049,同方国芯,002049.sz,2015-03-25,强烈控盘,35.65
002050,三花股份,002050.sz,2015-04-13,强烈控盘,16.79
002051,中工国际,002051.sz,2015-04-13,强烈控盘,28.99
002052,同洲电子,002052.sz,2015-04-13,强烈控盘,12.68
002053,云南盐化,002053.sz,2015-04-13,强烈控盘,19.33
002054,德美化工,002054.sz,2015-04-13,强烈控盘,10.7
002055,得润电子,002055.sz,2015-04-13,强烈控盘,26.41
002056,横店东磁,002056.sz,2015-04-13,强烈控盘,25.72
002057,中钢天源,002057.sz,2015-02-17,中度控盘,13.16
002058,威 尔 泰,002058.sz,2015-04-13,强烈控盘,14.69
002059,云南旅游,002059.sz,2015-04-13,强烈控盘,14.38
002060,粤 水 电,002060.sz,2015-04-13,强烈控盘,8.19
002061,江山化工,002061.sz,2015-04-13,强烈控盘,9.01
002062,宏润建设,002062.sz,2015-04-13,强烈控盘,6.3
002063,远光软件,002063.sz,2015-04-13,强烈控盘,36.26
002064,华峰氨纶,002064.sz,2015-04-13,强烈控盘,14.29
002065,东华软件,002065.sz,2015-04-13,强烈控盘,28.62
002066,瑞泰科技,002066.sz,2015-04-13,强烈控盘,14.76
002067,景兴纸业,002067.sz,2015-04-13,强烈控盘,4.91
002068,黑猫股份,002068.sz,2015-04-13,强烈控盘,9.08
002069,獐 子 岛,002069.sz,2015-04-13,强烈控盘,13.79
002071,长城影视,002071.sz,2015-04-13,高度控盘,24.02
002073,软控股份,002073.sz,2015-04-13,强烈控盘,18.15
002074,东源电器,002074.sz,2015-04-13,强烈控盘,27.25
002075,沙钢股份,002075.sz,2015-04-13,强烈控盘,9.06
002076,雪 莱 特,002076.sz,2015-04-03,强烈控盘,15.11
002077,大港股份,002077.sz,2015-04-13,强烈控盘,11.58
002078,太阳纸业,002078.sz,2015-04-13,强烈控盘,5
002079,苏州固锝,002079.sz,2015-04-13,强烈控盘,10.07
002080,中材科技,002080.sz,2015-04-13,强烈控盘,16.54
002081,金 螳 螂,002081.sz,2015-04-13,强烈控盘,22.88
002082,栋梁新材,002082.sz,2015-04-13,强烈控盘,12.01
002083,孚日股份,002083.sz,2015-04-13,强烈控盘,6.27
002084,海鸥卫浴,002084.sz,2015-04-13,中度控盘,14.38
002085,万丰奥威,002085.sz,2015-04-13,强烈控盘,29.46
002086,东方海洋,002086.sz,2015-04-13,强烈控盘,15.66
002087,新野纺织,002087.sz,2015-04-13,强烈控盘,6.05
002088,鲁阳股份,002088.sz,2015-04-13,强烈控盘,13.61
002089,新 海 宜,002089.sz,2015-03-17,强烈控盘,14.64
002090,金智科技,002090.sz,2015-04-13,强烈控盘,24.34
002091,江苏国泰,002091.sz,2015-04-13,强烈控盘,18.91
002092,中泰化学,002092.sz,2015-04-13,强烈控盘,9.37
002093,国脉科技,002093.sz,2015-04-13,强烈控盘,12.32
002094,青岛金王,002094.sz,2015-04-13,强烈控盘,17.45
002095,生 意 宝,002095.sz,2015-04-13,轻度控盘,80.03
002096,南岭民爆,002096.sz,2015-04-13,强烈控盘,16.28
002097,山河智能,002097.sz,2015-04-13,强烈控盘,13.44
002098,浔兴股份,002098.sz,2015-04-13,强烈控盘,20.11
002099,海翔药业,002099.sz,2015-04-13,强烈控盘,15.9
002100,天康生物,002100.sz,2015-04-13,强烈控盘,14.58
002101,广东鸿图,002101.sz,2015-04-13,强烈控盘,23.52
002102,冠福股份,002102.sz,2015-04-13,强烈控盘,12.12
002103,广博股份,002103.sz,2015-04-13,强烈控盘,20.52
002104,恒宝股份,002104.sz,2015-03-27,强烈控盘,18.9
002105,信隆实业,002105.sz,2015-04-13,强烈控盘,9.69
002107,沃华医药,002107.sz,2015-04-13,强烈控盘,35.35
002108,沧州明珠,002108.sz,2015-04-13,高度控盘,21.41
002109,兴化股份,002109.sz,2015-04-13,强烈控盘,7.56
002110,三钢闽光,002110.sz,2015-04-01,强烈控盘,6.72
002111,威海广泰,002111.sz,2015-04-13,强烈控盘,19.77
002112,三变科技,002112.sz,2015-04-13,强烈控盘,13.22
002113,天润控股,002113.sz,2015-04-13,高度控盘,19.77
002114,罗平锌电,002114.sz,2015-03-18,强烈控盘,17.67
002115,三维通信,002115.sz,2015-04-13,强烈控盘,13.15
002116,中国海诚,002116.sz,2015-04-13,强烈控盘,16.99
002117,东港股份,002117.sz,2015-04-13,强烈控盘,26.05
002120,新海股份,002120.sz,2015-04-13,强烈控盘,18.59
002121,科陆电子,002121.sz,2015-04-13,强烈控盘,24.97
002122,天马股份,002122.sz,2015-04-13,高度控盘,9.19
002124,天邦股份,002124.sz,2015-04-13,强烈控盘,15.74
002125,湘潭电化,002125.sz,2015-03-25,强烈控盘,11.98
002126,银轮股份,002126.sz,2015-04-13,强烈控盘,17.5
002128,露天煤业,002128.sz,2015-04-13,强烈控盘,10.18
002129,中环股份,002129.sz,2015-04-13,强烈控盘,27.79
002130,沃尔核材,002130.sz,2015-04-13,强烈控盘,17.65
002131,利欧股份,002131.sz,2015-02-12,高度控盘,24.84
002132,恒星科技,002132.sz,2015-04-08,强烈控盘,9.1
002133,广宇集团,002133.sz,2015-04-13,强烈控盘,7.09
002135,东南网架,002135.sz,2015-04-13,强烈控盘,8.04
002136,安 纳 达,002136.sz,2015-04-13,强烈控盘,13
002137,实 益 达,002137.sz,2015-03-19,强烈控盘,8.8
002138,顺络电子,002138.sz,2015-04-13,强烈控盘,17.2
002139,拓邦股份,002139.sz,2015-04-13,强烈控盘,20.46
002140,东华科技,002140.sz,2015-04-13,强烈控盘,20.33
002141,蓉胜超微,002141.sz,2015-04-13,强烈控盘,16.1
002142,宁波银行,002142.sz,2015-04-13,强烈控盘,16.78
002143,印纪传媒,002143.sz,2015-04-13,强烈控盘,23.37
002144,宏达高科,002144.sz,2015-04-13,强烈控盘,26.46
002145,中核钛白,002145.sz,2015-04-13,强烈控盘,16.81
002146,荣盛发展,002146.sz,2015-04-13,强烈控盘,17.5
002147,方圆支承,002147.sz,2015-04-13,强烈控盘,11.73
002148,北纬通信,002148.sz,2015-04-13,强烈控盘,29.54
002149,西部材料,002149.sz,2015-04-13,强烈控盘,19.79
002150,通润装备,002150.sz,2015-04-13,强烈控盘,11.86
002151,北斗星通,002151.sz,2015-04-13,高度控盘,46.88
002153,石基信息,002153.sz,2015-04-13,中度控盘,94.22
002154,报 喜 鸟,002154.sz,2015-04-13,强烈控盘,14.58
002155,辰州矿业,002155.sz,2015-04-13,高度控盘,11.23
002156,通富微电,002156.sz,2015-04-13,强烈控盘,11.04
002157,正邦科技,002157.sz,2015-04-13,强烈控盘,11.87
002158,汉钟精机,002158.sz,2015-04-13,强烈控盘,19.89
002159,三特索道,002159.sz,2015-01-14,微弱控盘,22.41
002161,远 望 谷,002161.sz,2015-03-25,强烈控盘,12.79
002162,斯米克,002162.sz,2015-04-13,强烈控盘,7.8
002165,红 宝 丽,002165.sz,2015-04-13,强烈控盘,7.87
002166,莱茵生物,002166.sz,2015-04-13,强烈控盘,30.22
002167,东方锆业,002167.sz,2015-04-13,强烈控盘,17.53
002169,智光电气,002169.sz,2015-03-02,强烈控盘,12.77
002170,芭田股份,002170.sz,2015-04-13,强烈控盘,13.37
002171,精诚铜业,002171.sz,2014-11-21,轻度控盘,12.41
002172,澳洋科技,002172.sz,2015-04-13,强烈控盘,9.95
002173,千足珍珠,002173.sz,2014-11-28,轻度控盘,12.98
002174,游族网络,002174.sz,2015-04-13,强烈控盘,53.4
002175,广陆数测,002175.sz,2015-04-13,强烈控盘,53.37
002176,江特电机,002176.sz,2015-01-26,高度控盘,15.15
002177,御银股份,002177.sz,2015-04-13,强烈控盘,13.23
002178,延华智能,002178.sz,2015-04-13,强烈控盘,18.66
002179,中航光电,002179.sz,2015-04-13,强烈控盘,28.07
002181,粤 传 媒,002181.sz,2015-04-13,强烈控盘,23.01
002182,云海金属,002182.sz,2015-04-13,强烈控盘,16.8
002183,怡 亚 通,002183.sz,2015-04-13,强烈控盘,29.23
002184,海得控制,002184.sz,2015-04-13,强烈控盘,32.31
002185,华天科技,002185.sz,2015-04-13,强烈控盘,16.31
002186,全 聚 德,002186.sz,2015-04-13,强烈控盘,20.89
002187,广百股份,002187.sz,2015-04-13,强烈控盘,13.17
002188,新 嘉 联,002188.sz,2014-12-26,微弱控盘,12.23
002189,利达光电,002189.sz,2015-04-13,强烈控盘,31.04
002190,成飞集成,002190.sz,2015-04-13,强烈控盘,42.42
002191,劲嘉股份,002191.sz,2015-04-13,强烈控盘,19.5
002192,*ST路翔,002192.sz,2015-04-13,强烈控盘,24.57
002193,山东如意,002193.sz,2015-04-13,强烈控盘,14.14
002194,武汉凡谷,002194.sz,2015-04-13,强烈控盘,14.78
002195,二三四五,002195.sz,2015-04-13,强烈控盘,63.4
002196,方正电机,002196.sz,2015-03-13,强烈控盘,18.56
002197,证通电子,002197.sz,2015-04-13,强烈控盘,28.55
002198,嘉应制药,002198.sz,2015-04-13,强烈控盘,11.11
002199,东晶电子,002199.sz,2015-04-13,强烈控盘,13.04
002200,云投生态,002200.sz,2015-04-13,强烈控盘,20.43
002201,九鼎新材,002201.sz,2015-04-13,强烈控盘,11.86
002202,金风科技,002202.sz,2015-04-13,强烈控盘,16.56
002203,海亮股份,002203.sz,2015-04-13,强烈控盘,8.48
002204,大连重工,002204.sz,2015-04-13,高度控盘,13.77
002205,国统股份,002205.sz,2015-04-13,强烈控盘,21.6
002206,海 利 得,002206.sz,2015-04-13,强烈控盘,10.29
002207,准油股份,002207.sz,2015-04-13,强烈控盘,17.47
002208,合肥城建,002208.sz,2015-04-13,强烈控盘,15.19
002209,达 意 隆,002209.sz,2015-04-13,强烈控盘,13.07
002210,飞马国际,002210.sz,2015-04-13,强烈控盘,19.09
002211,宏达新材,002211.sz,2014-12-09,高度控盘,8.53
002212,南洋股份,002212.sz,2015-04-13,强烈控盘,9.74
002213,特 尔 佳,002213.sz,2015-03-24,强烈控盘,12.13
002214,大立科技,002214.sz,2015-04-13,强烈控盘,28.18
002215,诺 普 信,002215.sz,2015-04-13,强烈控盘,13.44
002216,三全食品,002216.sz,2015-04-13,强烈控盘,24.17
002218,拓日新能,002218.sz,2015-04-13,强烈控盘,11.63
002219,恒康医疗,002219.sz,2015-04-13,强烈控盘,26.6
002220,天宝股份,002220.sz,2015-04-13,强烈控盘,10.22
002221,东华能源,002221.sz,2015-04-13,强烈控盘,19.36
002222,福晶科技,002222.sz,2015-04-13,强烈控盘,12.62
002223,鱼跃医疗,002223.sz,2015-04-13,强烈控盘,33.54
002225,濮耐股份,002225.sz,2015-03-27,强烈控盘,8
002226,江南化工,002226.sz,2015-04-13,强烈控盘,16.39
002227,奥 特 迅,002227.sz,2015-04-13,强烈控盘,29.97
002228,合兴包装,002228.sz,2015-04-13,强烈控盘,14.02
002229,鸿博股份,002229.sz,2015-04-13,强烈控盘,29.8
002230,科大讯飞,002230.sz,2015-04-13,强烈控盘,49.56
002231,奥维通信,002231.sz,2015-03-23,强烈控盘,11.61
002232,启明信息,002232.sz,2015-04-13,强烈控盘,15.71
002233,塔牌集团,002233.sz,2015-04-13,强烈控盘,11.16
002235,安妮股份,002235.sz,2015-04-13,强烈控盘,24.08
002236,大华股份,002236.sz,2015-04-13,强烈控盘,33.95
002237,恒邦股份,002237.sz,2015-04-13,强烈控盘,24.58
002238,天威视讯,002238.sz,2015-04-13,强烈控盘,19.89
002239,金 飞 达,002239.sz,2015-04-01,强烈控盘,6.1
002240,威华股份,002240.sz,2015-04-13,高度控盘,18.48
002241,歌尔声学,002241.sz,2015-04-13,强烈控盘,30.59
002242,九阳股份,002242.sz,2015-04-13,强烈控盘,12.75
002243,通产丽星,002243.sz,2015-04-13,强烈控盘,9.32
002244,滨江集团,002244.sz,2015-04-13,强烈控盘,9.99
002245,澳洋顺昌,002245.sz,2015-04-13,强烈控盘,10.89
002246,北化股份,002246.sz,2015-04-13,强烈控盘,11.64
002247,帝龙新材,002247.sz,2015-04-13,强烈控盘,13.5
002249,大洋电机,002249.sz,2015-03-19,强烈控盘,7.43
002250,联化科技,002250.sz,2015-04-13,强烈控盘,18.87
002252,上海莱士,002252.sz,2015-04-13,强烈控盘,28.44
002253,川大智胜,002253.sz,2015-04-13,强烈控盘,36.68
002254,泰和新材,002254.sz,2015-04-13,强烈控盘,13.74
002255,海陆重工,002255.sz,2015-03-03,中度控盘,14.35
002256,彩虹精化,002256.sz,2015-04-13,强烈控盘,21.59
002258,利尔化学,002258.sz,2015-04-13,强烈控盘,17.69
002259,升达林业,002259.sz,2015-04-13,强烈控盘,7.4
002260,伊 立 浦,002260.sz,2015-04-13,强烈控盘,27.03
002261,拓维信息,002261.sz,2015-01-09,微弱控盘,20.14
002262,恩华药业,002262.sz,2015-04-13,强烈控盘,21.58
002263,大 东 南,002263.sz,2015-04-13,强烈控盘,8.37
002264,新 华 都,002264.sz,2015-03-10,高度控盘,8.31
002265,西仪股份,002265.sz,2015-04-13,强烈控盘,13.21
002266,浙富控股,002266.sz,2015-04-13,强烈控盘,11.79
002267,陕天然气,002267.sz,2015-04-13,强烈控盘,12.16
002268,卫 士 通,002268.sz,2015-04-13,强烈控盘,87.27
002269,美邦服饰,002269.sz,2015-04-13,强烈控盘,18.02
002270,法因数控,002270.sz,2015-04-13,强烈控盘,19.95
002271,东方雨虹,002271.sz,2015-04-13,强烈控盘,37.25
002272,川润股份,002272.sz,2015-04-13,强烈控盘,9.53
002273,水晶光电,002273.sz,2015-04-13,强烈控盘,24.46
002274,华昌化工,002274.sz,2015-04-13,强烈控盘,8.88
002275,桂林三金,002275.sz,2015-04-13,强烈控盘,18.48
002277,友阿股份,002277.sz,2015-04-13,强烈控盘,18.03
002278,神开股份,002278.sz,2015-04-13,强烈控盘,13.54
002279,久其软件,002279.sz,2015-04-13,高度控盘,32.86
002280,联络互动,002280.sz,2015-04-13,强烈控盘,34.35
002281,光迅科技,002281.sz,2015-04-13,强烈控盘,43.29
002282,博深工具,002282.sz,2015-04-13,强烈控盘,13.64
002283,天润曲轴,002283.sz,2015-04-13,强烈控盘,11.64
002284,亚太股份,002284.sz,2015-04-13,强烈控盘,19.2
002285,世联行,002285.sz,2015-04-13,强烈控盘,25.06
002286,保龄宝,002286.sz,2015-04-13,强烈控盘,10.38
002287,奇正藏药,002287.sz,2015-04-13,强烈控盘,22.62
002288,超华科技,002288.sz,2015-04-13,强烈控盘,13.84
002289,宇顺电子,002289.sz,2015-04-13,强烈控盘,22.64
002290,禾盛新材,002290.sz,2015-03-20,强烈控盘,13.88
002291,星期六,002291.sz,2015-04-13,强烈控盘,8.93
002292,奥飞动漫,002292.sz,2015-04-13,强烈控盘,40.4
002293,罗莱家纺,002293.sz,2015-04-13,强烈控盘,27.68
002294,信立泰,002294.sz,2015-04-13,强烈控盘,40.98
002295,精艺股份,002295.sz,2015-04-13,强烈控盘,11.86
002296,辉煌科技,002296.sz,2015-04-13,强烈控盘,20.28
002297,博云新材,002297.sz,2015-04-13,强烈控盘,17.77
002299,圣农发展,002299.sz,2015-04-13,强烈控盘,14.28
002300,太阳电缆,002300.sz,2015-04-13,强烈控盘,9.19
002301,齐心集团,002301.sz,2015-03-18,强烈控盘,11.17
002302,西部建设,002302.sz,2015-04-13,强烈控盘,19.84
002303,美盈森,002303.sz,2015-04-13,强烈控盘,21.74
002305,南国置业,002305.sz,2015-04-13,强烈控盘,7.86
002306,中科云网,002306.sz,2015-04-13,高度控盘,8.39
002307,北新路桥,002307.sz,2015-04-13,强烈控盘,16.31
002309,中利科技,002309.sz,2015-04-13,强烈控盘,24.99
002310,东方园林,002310.sz,2015-04-13,强烈控盘,24.18
002311,海大集团,002311.sz,2015-04-13,强烈控盘,13.45
002313,日海通讯,002313.sz,2015-04-13,强烈控盘,17.39
002314,雅致股份,002314.sz,2015-04-13,强烈控盘,6.77
002315,焦点科技,002315.sz,2015-04-13,强烈控盘,81.1
002316,键桥通讯,002316.sz,2015-02-16,高度控盘,10.68
002317,众生药业,002317.sz,2015-04-13,高度控盘,24.09
002318,久立特材,002318.sz,2015-04-13,高度控盘,40.21
002319,乐通股份,002319.sz,2015-01-16,微弱控盘,11.08
002320,海峡股份,002320.sz,2015-04-13,强烈控盘,13.59
002321,华英农业,002321.sz,2015-04-13,强烈控盘,10.02
002322,理工监测,002322.sz,2015-04-13,强烈控盘,18.34
002326,永太科技,002326.sz,2015-04-10,强烈控盘,49.27
002327,富安娜,002327.sz,2015-04-13,强烈控盘,18.05
002328,新朋股份,002328.sz,2015-04-13,强烈控盘,11.36
002329,皇氏集团,002329.sz,2015-04-13,强烈控盘,29.44
002330,得利斯,002330.sz,2015-04-13,强烈控盘,8.22
002331,皖通科技,002331.sz,2015-04-13,强烈控盘,18.08
002332,仙琚制药,002332.sz,2015-04-13,强烈控盘,13.8
002333,罗普斯金,002333.sz,2015-04-13,强烈控盘,13.58
002334,英威腾,002334.sz,2015-04-13,强烈控盘,22.14
002336,人人乐,002336.sz,2015-04-13,强烈控盘,12.42
002337,赛象科技,002337.sz,2015-04-13,强烈控盘,21.16
002338,奥普光电,002338.sz,2015-04-13,强烈控盘,48.51
002339,积成电子,002339.sz,2015-04-13,强烈控盘,21.68
002341,新纶科技,002341.sz,2015-04-13,强烈控盘,21.01
002342,巨力索具,002342.sz,2015-04-13,强烈控盘,7.75
002343,禾欣股份,002343.sz,2015-04-13,强烈控盘,16.86
002344,海宁皮城,002344.sz,2015-04-07,强烈控盘,18.62
002345,潮宏基,002345.sz,2015-04-13,强烈控盘,11.31
002346,柘中股份,002346.sz,2015-04-08,强烈控盘,14.68
002347,泰尔重工,002347.sz,2015-04-13,强烈控盘,14.8
002348,高乐股份,002348.sz,2015-04-13,强烈控盘,11.88
002349,精华制药,002349.sz,2015-02-17,强烈控盘,22.57
002350,北京科锐,002350.sz,2015-04-13,强烈控盘,13.36
002352,鼎泰新材,002352.sz,2015-04-13,强烈控盘,28.64
002353,杰瑞股份,002353.sz,2015-04-13,高度控盘,37.82
002354,天神娱乐,002354.sz,2015-04-13,强烈控盘,75.54
002355,兴民钢圈,002355.sz,2015-04-13,强烈控盘,7.85
002356,浩宁达,002356.sz,2015-04-13,强烈控盘,60.77
002358,森源电气,002358.sz,2015-03-24,强烈控盘,37.56
002359,齐星铁塔,002359.sz,2014-11-13,微弱控盘,6.93
002360,同德化工,002360.sz,2015-04-13,强烈控盘,9.58
002361,神剑股份,002361.sz,2014-12-31,微弱控盘,8.78
002362,汉王科技,002362.sz,2015-04-13,强烈控盘,30.63
002363,隆基机械,002363.sz,2015-04-13,高度控盘,26.52
002364,中恒电气,002364.sz,2015-03-24,强烈控盘,29.79
002366,丹甫股份,002366.sz,2015-04-13,强烈控盘,45.07
002367,康力电梯,002367.sz,2015-04-13,强烈控盘,15.09
002368,太极股份,002368.sz,2015-04-13,强烈控盘,56.91
002370,亚太药业,002370.sz,2015-04-13,强烈控盘,19.28
002371,七星电子,002371.sz,2015-04-13,强烈控盘,25.99
002372,伟星新材,002372.sz,2015-04-13,强烈控盘,15.88
002373,千方科技,002373.sz,2015-04-13,强烈控盘,42.2
002374,丽鹏股份,002374.sz,2015-04-13,强烈控盘,15.68
002375,亚厦股份,002375.sz,2015-04-13,强烈控盘,25.33
002376,新北洋,002376.sz,2015-03-02,强烈控盘,12.81
002377,国创高新,002377.sz,2015-04-13,强烈控盘,8.45
002378,章源钨业,002378.sz,2015-04-13,强烈控盘,22.94
002379,鲁丰环保,002379.sz,2015-04-13,强烈控盘,5.44
002380,科远股份,002380.sz,2015-04-13,强烈控盘,40.1
002381,双箭股份,002381.sz,2015-04-13,强烈控盘,18.25
002382,蓝帆医疗,002382.sz,2015-04-13,强烈控盘,22.53
002383,合众思壮,002383.sz,2015-04-13,强烈控盘,38.08
002384,东山精密,002384.sz,2015-04-13,强烈控盘,13.87
002385,大北农,002385.sz,2015-04-13,强烈控盘,22.53
002386,天原集团,002386.sz,2015-04-13,强烈控盘,10.27
002387,黑牛食品,002387.sz,2015-04-13,强烈控盘,19.46
002388,新亚制程,002388.sz,2015-04-13,强烈控盘,18.96
002389,南洋科技,002389.sz,2015-04-13,强烈控盘,15.42
002390,信邦制药,002390.sz,2015-02-13,高度控盘,22.79
002391,长青股份,002391.sz,2015-04-13,强烈控盘,19.44
002392,北京利尔,002392.sz,2015-04-13,强烈控盘,16.93
002393,力生制药,002393.sz,2015-04-13,强烈控盘,36.01
002394,联发股份,002394.sz,2015-04-13,强烈控盘,15.97
002395,双象股份,002395.sz,2015-04-13,强烈控盘,15.05
002396,星网锐捷,002396.sz,2015-04-13,强烈控盘,36.39
002397,梦洁家纺,002397.sz,2015-04-13,强烈控盘,13.05
002399,海普瑞,002399.sz,2015-04-13,强烈控盘,26.49
002400,省广股份,002400.sz,2015-04-13,强烈控盘,31.65
002401,中海科技,002401.sz,2015-04-13,强烈控盘,21.72
002402,和而泰,002402.sz,2015-04-13,强烈控盘,29.7
002403,爱仕达,002403.sz,2015-04-13,强烈控盘,15.55
002404,嘉欣丝绸,002404.sz,2015-04-13,强烈控盘,20.3
002405,四维图新,002405.sz,2015-04-13,强烈控盘,33.32
002407,多氟多,002407.sz,2015-04-13,强烈控盘,27.13
002408,齐翔腾达,002408.sz,2015-04-13,高度控盘,17.97
002410,广联达,002410.sz,2015-04-13,强烈控盘,34.32
002411,九九久,002411.sz,2014-09-26,强烈控盘,9.16
002412,汉森制药,002412.sz,2015-04-13,强烈控盘,18.07
002413,常发股份,002413.sz,2015-04-13,强烈控盘,22.06
002414,高德红外,002414.sz,2015-04-13,强烈控盘,27.12
002415,海康威视,002415.sz,2015-04-13,强烈控盘,24.18
002416,爱施德,002416.sz,2015-04-13,强烈控盘,16.33
002417,三元达,002417.sz,2015-02-06,强烈控盘,9.89
002418,康盛股份,002418.sz,2015-04-13,强烈控盘,20.96
002419,天虹商场,002419.sz,2015-04-13,强烈控盘,12.51
002420,毅昌股份,002420.sz,2015-04-13,强烈控盘,8.36
002421,达实智能,002421.sz,2015-01-07,轻度控盘,29.67
002422,科伦药业,002422.sz,2015-04-13,强烈控盘,35.57
002423,中原特钢,002423.sz,2015-04-13,强烈控盘,13.8
002424,贵州百灵,002424.sz,2015-04-13,强烈控盘,44.3
002425,凯撒股份,002425.sz,2015-04-13,强烈控盘,14.66
002426,胜利精密,002426.sz,2015-04-13,强烈控盘,13.23
002427,尤夫股份,002427.sz,2015-04-13,强烈控盘,14.71
002428,云南锗业,002428.sz,2015-04-13,强烈控盘,18.06
002429,兆驰股份,002429.sz,2015-04-13,强烈控盘,9.89
002430,杭氧股份,002430.sz,2015-04-13,强烈控盘,9.14
002431,棕榈园林,002431.sz,2015-04-13,强烈控盘,24.31
